,path,num_frames
64852,844424933048449-704-f.wav,92508
8592,844424930823673-608-f.wav,84707
68834,844424933091070-850-f.wav,72446
11236,844424930881302-973-f.wav,74304
10341,844424930862613-930-f.wav,88050
42900,844424932426164-1147-f.wav,101425
77440,844424933622728-500-m.wav,158267
8823,844424930829134-812-f.wav,83964
40248,844424931563483-594-f.wav,84335
66294,844424933057914-1200-f.wav,71332
68744,844424933090653-1194-f.wav,117772
7742,844424930779889-1136-m.wav,39381
72312,844424933142026-850-f.wav,59072
71446,844424933137429-196-f.wav,83220
64787,844424933048378-704-f.wav,63530
47466,844424932559110-1147-f.wav,70589
41381,844424931569463-608-f.wav,83220
33833,844424931478143-1200-f.wav,102539
47340,844424932558255-850-f.wav,55728
25813,844424931369955-608-f.wav,86936
50216,844424932638751-1147-f.wav,80248
28354,844424931412808-270-f.wav,64645
54469,844424932754526-297-f.wav,101425
43281,844424932441975-553-f.wav,93995
50866,844424932644780-775-f.wav,76533
46832,844424932543099-196-f.wav,69103
70779,844424933123882-850-f.wav,69474
27116,844424931383228-786-m.wav,153438
52973,844424932718304-180-f.wav,116286
77140,844424933621912-500-m.wav,156410
29053,844424931419196-594-f.wav,86193
62042,844424932986263-850-f.wav,80620
14892,844424931026411-1136-m.wav,96224
2359,844424930580901-812-f.wav,66131
44511,844424932469637-1147-f.wav,93995
34671,844424931496781-1163-f.wav,99196
30836,844424931434286-775-f.wav,65388
25490,844424931366153-1158-f.wav,86193
81939,844424933642436-1119-m.wav,108112
40968,844424931567411-594-f.wav,74304
17158,844424931123025-812-f.wav,91394
72008,844424933139264-775-f.wav,86936
75940,844424933586522-1073-m.wav,88793
32051,844424931448182-270-f.wav,88422
14521,844424931005421-1031-f.wav,83220
22253,844424931316483-608-f.wav,93623
62014,844424932986230-850-f.wav,70589
64220,844424933041955-704-f.wav,75790
12689,844424930933641-1136-m.wav,85078
30961,844424931435038-782-f.wav,101053
74400,844424933149924-979-f.wav,76533
55443,844424932795962-373-m.wav,84335
56762,844424932824382-600-f.wav,105512
16299,844424931096164-930-f.wav,104397
20364,844424931268200-1031-f.wav,76162
40711,844424931565866-608-f.wav,81363
1265,844424930556549-594-f.wav,112571
45074,844424932496329-331-f.wav,84335
45666,844424932512647-553-f.wav,71332
81576,844424933639234-997-m.wav,69474
75010,844424933152513-521-f.wav,75047
21991,844424931308438-442-f.wav,62044
7948,844424930792733-608-f.wav,93252
66051,844424933055637-521-f.wav,77648
48850,844424932607292-830-f.wav,81734
264,844424930409010-930-f.wav,125945
52935,844424932716449-127-f.wav,74676
55950,844424932815095-850-f.wav,70217
36975,844424931531766-594-f.wav,92137
57365,844424932835911-850-f.wav,90279
2008,844424930568382-812-f.wav,67617
4831,844424930660773-354-f.wav,83220
12775,844424930935732-396-f.wav,67988
14504,844424931005403-1031-f.wav,89536
78021,844424933624475-776-m.wav,95852
34753,844424931496874-1163-f.wav,127060
76924,844424933621282-1105-m.wav,84335
53171,844424932720577-608-f.wav,77648
5101,844424930678968-396-f.wav,116657
21458,844424931293065-1044-f.wav,103654
47021,844424932553873-196-f.wav,59815
53474,844424932724204-989-f.wav,99196
34817,844424931497555-594-f.wav,92880
10282,844424930862548-930-f.wav,137834
25046,844424931350969-812-f.wav,85821
25936,844424931370470-657-f.wav,73561
12044,844424930912602-812-f.wav,53127
15895,844424931068916-292-m.wav,114800
34848,844424931498692-1200-f.wav,75790
70203,844424933119082-196-f.wav,37524
31367,844424931439893-608-f.wav,98453
19168,844424931219845-930-f.wav,133376
8256,844424930814738-1031-f.wav,100682
44778,844424932473566-1147-f.wav,101053
63172,844424933030067-830-f.wav,74304
73360,844424933145714-521-f.wav,60186
17769,844424931150251-396-f.wav,82849
61407,844424932948540-775-f.wav,69846
18553,844424931190741-930-f.wav,115543
66556,844424933058821-1200-f.wav,62787
26423,844424931378150-736-f.wav,76905
1633,844424930565030-608-f.wav,104026
29723,844424931425653-1031-f.wav,97710
74440,844424933149973-979-f.wav,113314
8942,844424930831119-812-f.wav,93252
58882,844424932874614-496-f.wav,105512
30059,844424931429226-594-f.wav,75790
49058,844424932608039-899-f.wav,71703
32357,844424931452295-1031-f.wav,92880
14944,844424931027984-973-f.wav,69103
4519,844424930655450-354-f.wav,95109
53014,844424932718375-180-f.wav,95852
16700,844424931118051-608-f.wav,95481
64514,844424933047371-196-f.wav,44582
80013,844424933629223-359-m.wav,120001
27061,844424931383147-249-f.wav,95109
44389,844424932468580-553-f.wav,52756
78971,844424933626181-776-m.wav,76533
18013,844424931156387-608-f.wav,79505
25139,844424931351273-1136-m.wav,107741
11793,844424930907522-812-f.wav,80620
59279,844424932888152-850-f.wav,72446
12095,844424930918983-101-f.wav,71332
32673,844424931456503-774-f.wav,83964
4741,844424930659833-1031-f.wav,98824
28191,844424931409216-973-f.wav,83964
47047,844424932553901-196-f.wav,64645
64743,844424933048230-521-f.wav,66874
61804,844424932974060-850-f.wav,66131
5978,844424930702488-812-f.wav,94738
59376,844424932888268-850-f.wav,82106
14426,844424931003317-442-f.wav,83592
48108,844424932590252-180-f.wav,219568
11135,844424930878374-812-f.wav,60929
61197,844424932933375-850-f.wav,64273
8651,844424930827162-1031-f.wav,77648
64034,844424933039404-850-f.wav,79505
67267,844424933068087-1200-f.wav,67988
68976,844424933096860-1194-f.wav,173128
76028,844424933596628-1073-m.wav,95481
63461,844424933032031-775-f.wav,57957
79032,844424933626315-1043-m.wav,66502
37450,844424931535759-156-f.wav,78391
63954,844424933036806-1194-f.wav,114428
54083,844424932744105-449-m.wav,90279
35647,844424931504208-249-f.wav,91765
21548,844424931293182-664-f.wav,61301
74800,844424933151886-775-f.wav,68731
8217,844424930814691-1031-f.wav,94366
38487,844424931543121-704-f.wav,83964
2339,844424930580764-389-m.wav,73933
31776,844424931443746-1163-f.wav,102911
76914,844424933621257-1105-m.wav,91394
17861,844424931150962-608-f.wav,76162
61489,844424932951228-850-f.wav,89536
49097,844424932608086-331-f.wav,131146
82417,844424933646750-1119-m.wav,67988
15289,844424931032657-973-f.wav,72818
17412,844424931141147-608-f.wav,99567
29496,844424931423276-442-f.wav,86193
69984,844424933118275-850-f.wav,63901
78698,844424933625752-1019-m.wav,102911
25909,844424931370434-657-f.wav,95852
40070,844424931562556-608-f.wav,88050
8733,844424930827476-812-f.wav,72446
885,844424930502108-1158-f.wav,87307
49069,844424932608052-899-f.wav,104397
75505,844424933161148-850-f.wav,80991
16524,844424931104034-292-m.wav,84707
69106,844424933105527-703-f.wav,70589
80913,844424933636807-414-m.wav,61301
13062,844424930938182-812-f.wav,92508
74491,844424933150730-775-f.wav,83964
11799,844424930907529-812-f.wav,58700
40454,844424931564853-594-f.wav,89536
10357,844424930863230-517-f.wav,86936
42105,844424931891008-704-f.wav,89536
71725,844424933138341-775-f.wav,86936
8193,844424930796264-608-f.wav,77648
57104,844424932831010-979-f.wav,96967
71573,844424933137769-1200-f.wav,79877
67087,844424933063378-177-f.wav,48669
36741,844424931523853-156-f.wav,67988
58836,844424932874564-496-f.wav,99196
28468,844424931413037-557-f.wav,76905
25057,844424931350981-812-f.wav,92137
74254,844424933149501-979-f.wav,79877
55627,844424932796919-850-f.wav,81734
75798,844424933163639-976-f.wav,57586
39302,844424931551865-973-f.wav,63158
57019,844424932829114-1200-f.wav,76162
78299,844424933624972-1019-m.wav,91765
12085,844424930918972-101-f.wav,86564
26446,844424931378188-736-f.wav,90651
63135,844424933029022-830-f.wav,57957
28132,844424931406878-973-f.wav,77276
79194,844424933626649-1019-m.wav,113314
73252,844424933145466-66-f.wav,156038
51318,844424932649042-297-f.wav,120001
15340,844424931034230-594-f.wav,85450
10587,844424930865540-973-f.wav,56843
36842,844424931527165-1200-f.wav,103654
764,844424930461023-549-m.wav,109227
7537,844424930774426-292-m.wav,91022
67681,844424933071788-1200-f.wav,66131
47497,844424932559146-1147-f.wav,75047
62299,844424932991971-373-m.wav,52013
71176,844424933130270-1194-f.wav,114057
64491,844424933045260-704-f.wav,100682
10827,844424930867946-594-f.wav,85450
31445,844424931440630-1031-f.wav,31951
23495,844424931327388-775-f.wav,91765
78820,844424933625944-700-m.wav,125945
76582,844424933618662-1088-m.wav,95481
49813,844424932623025-373-m.wav,117772
43742,844424932445141-209-f.wav,66131
17567,844424931142126-442-f.wav,86564
34631,844424931495269-101-f.wav,179444
38234,844424931541606-594-f.wav,69474
2857,844424930592140-594-f.wav,95481
47440,844424932559075-1147-f.wav,111456
28897,844424931416777-782-f.wav,117400
4285,844424930653120-812-f.wav,74676
51631,844424932663690-973-f.wav,77276
30477,844424931431863-812-f.wav,59072
11120,844424930878355-812-f.wav,72818
16073,844424931077220-396-f.wav,60558
73785,844424933147256-180-f.wav,137834
23911,844424931332518-1031-f.wav,68731
11210,844424930881260-973-f.wav,57957
2135,844424930574540-812-f.wav,76162
34446,844424931494350-989-f.wav,94738
80753,844424933636136-439-m.wav,85450
24828,844424931345993-736-f.wav,141921
19638,844424931238332-1044-f.wav,128917
25668,844424931368489-812-f.wav,53870
21159,844424931287219-608-f.wav,73933
21061,844424931286998-736-f.wav,113314
47151,844424932556528-553-f.wav,108112
9259,844424930838601-396-f.wav,109227
65574,844424933053493-1200-f.wav,69474
37218,844424931533093-594-f.wav,102539
21148,844424931287202-608-f.wav,75419
72961,844424933144393-521-f.wav,83220
58061,844424932852883-850-f.wav,72446
21831,844424931300414-736-f.wav,80991
9030,844424930832625-973-f.wav,79505
8960,844424930831138-812-f.wav,58700
78017,844424933624468-776-m.wav,63901
45356,844424932502730-331-f.wav,111084
10940,844424930868420-812-f.wav,61672
36570,844424931517810-273-m.wav,61301
26471,844424931378630-1031-f.wav,109598
21111,844424931287161-608-f.wav,65759
62201,844424932989549-850-f.wav,87307
66402,844424933058339-704-f.wav,54614
53709,844424932731411-1200-f.wav,127803
51179,844424932646559-272-f.wav,107369
83235,844424933652453-683-m.wav,97710
57536,844424932838829-496-f.wav,65759
25248,844424931351697-608-f.wav,108112
55731,844424932804524-449-m.wav,75419
34932,844424931499981-704-f.wav,104397
42717,844424932415041-553-f.wav,67988
35788,844424931506022-101-f.wav,105512
76098,844424933609642-1-m.wav,79877
8449,844424930822043-389-m.wav,74304
4684,844424930658754-101-f.wav,108484
16058,844424931077202-396-f.wav,77648
2661,844424930588649-396-f.wav,117400
53003,844424932718352-180-f.wav,112199
58928,844424932875569-180-f.wav,95109
71812,844424933138442-704-f.wav,67988
62870,844424933022794-850-f.wav,92508
7794,844424930779956-1136-m.wav,93995
15391,844424931044038-812-f.wav,54614
81734,844424933640542-220-m.wav,82849
80920,844424933636816-414-m.wav,50527
44067,844424932462080-209-f.wav,76905
76869,844424933620805-886-m.wav,114428
47864,844424932579017-830-f.wav,84707
6493,844424930724816-396-f.wav,110713
51270,844424932648377-850-f.wav,60186
46266,844424932530155-850-f.wav,101425
42436,844424932331552-1147-f.wav,132261
40188,844424931563298-608-f.wav,105140
68672,844424933089116-830-f.wav,65759
79879,844424933628921-359-m.wav,126317
75564,844424933161215-976-f.wav,62044
10761,844424930867563-1136-m.wav,111084
42547,844424932400112-1147-f.wav,80620
60124,844424932913373-850-f.wav,61301
83562,844424933656195-718-m.wav,98824
72035,844424933141000-989-f.wav,85078
32878,844424931460539-774-f.wav,74676
7779,844424930779935-1136-m.wav,105883
181,844424930408686-1158-f.wav,100310
61476,844424932951214-850-f.wav,90279
248,844424930408990-930-f.wav,122973
70434,844424933119941-196-f.wav,53499
10670,844424930866666-812-f.wav,79134
39328,844424931551895-973-f.wav,75790
5717,844424930698960-396-f.wav,94738
56079,844424932818017-704-f.wav,73561
43957,844424932461349-850-f.wav,104026
50380,844424932639564-449-m.wav,89908
81125,844424933638266-1199-m.wav,69103
8206,844424930796279-608-f.wav,79134
9131,844424930836275-396-f.wav,100682
61978,844424932986165-850-f.wav,85450
76824,844424933620737-886-m.wav,88422
28779,844424931416608-442-f.wav,114800
40031,844424931562511-608-f.wav,69846
26105,844424931374625-775-f.wav,72818
24622,844424931343894-930-f.wav,132261
37190,844424931533043-594-f.wav,147122
42144,844424932312383-530-m.wav,82849
36927,844424931530990-710-m.wav,115171
71576,844424933137772-1200-f.wav,63901
82878,844424933650459-32-m.wav,66874
57919,844424932850013-1200-f.wav,76533
25135,844424931351267-1136-m.wav,72446
34583,844424931495216-101-f.wav,113685
66668,844424933059264-373-m.wav,65388
64612,844424933048078-177-f.wav,71703
62858,844424933016395-373-m.wav,79134
22974,844424931323886-775-f.wav,91394
82297,844424933644059-439-m.wav,103654
75531,844424933161177-850-f.wav,60186
71901,844424933138746-196-f.wav,70960
77080,844424933621719-776-m.wav,97338
13787,844424930979440-396-f.wav,103283
16080,844424931077227-396-f.wav,108484
15473,844424931050634-396-f.wav,73189
39930,844424931562291-594-f.wav,75047
34240,844424931490839-594-f.wav,90651
8026,844424930792847-973-f.wav,105140
34676,844424931496786-1163-f.wav,109598
5646,844424930694083-292-m.wav,164583
3275,844424930603272-1158-f.wav,113314
3422,844424930606445-812-f.wav,101796
19585,844424931235471-4-f.wav,87679
6516,844424930738615-812-f.wav,62044
62147,844424932989487-850-f.wav,84335
65134,844424933051376-177-f.wav,57957
15461,844424931044117-812-f.wav,54985
29811,844424931426688-1031-f.wav,143407
65224,844424933051776-196-f.wav,68731
56649,844424932821932-775-f.wav,100310
4961,844424930673544-389-m.wav,78019
29357,844424931421614-608-f.wav,95109
42187,844424932313644-1147-f.wav,93623
25896,844424931370366-361-f.wav,134862
59905,844424932910222-496-f.wav,48298
80485,844424933633252-1199-m.wav,76533
2196,844424930575625-973-f.wav,89908
70768,844424933123870-850-f.wav,76905
62475,844424933000708-850-f.wav,86936
13282,844424930952440-812-f.wav,63901
8946,844424930831123-812-f.wav,59443
42539,844424932400103-1147-f.wav,145636
30357,844424931431319-775-f.wav,76905
58607,844424932869919-979-f.wav,103283
6657,844424930740672-812-f.wav,66502
5871,844424930700859-396-f.wav,86193
27163,844424931383280-786-m.wav,94738
58409,844424932867771-1200-f.wav,56100
36785,844424931523900-156-f.wav,87307
60927,844424932930320-850-f.wav,65016
80172,844424933629876-1187-m.wav,82106
58610,844424932869922-979-f.wav,70960
10914,844424930868392-812-f.wav,63901
23567,844424931328067-608-f.wav,76905
67391,844424933068726-1200-f.wav,65388
64206,844424933041925-704-f.wav,85821
3985,844424930641336-812-f.wav,80620
17508,844424931141454-812-f.wav,78019
10502,844424930863617-973-f.wav,77276
67201,844424933067704-704-f.wav,56471
32157,844424931448508-442-f.wav,75047
33032,844424931461188-101-f.wav,72075
16958,844424931121667-608-f.wav,65388
70394,844424933119896-196-f.wav,58700
75116,844424933153031-180-f.wav,104026
66956,844424933062320-373-m.wav,85450
20128,844424931260515-101-f.wav,88050
4562,844424930655503-354-f.wav,118886
81334,844424933638549-439-m.wav,88793
79755,844424933628017-776-m.wav,84335
19876,844424931245008-1136-m.wav,78762
893,844424930502131-1158-f.wav,103654
27081,844424931383173-249-f.wav,105512
63616,844424933032222-704-f.wav,62787
77239,844424933622135-586-m.wav,134119
79204,844424933626662-1019-m.wav,84707
42681,844424932414985-553-f.wav,70217
833,844424930468831-1158-f.wav,66874
14408,844424931003298-442-f.wav,102539
21336,844424931289426-608-f.wav,89908
80130,844424933629807-1187-m.wav,96224
40662,844424931565508-594-f.wav,67245
41910,844424931601525-1039-f.wav,69474
9008,844424930831192-812-f.wav,68360
22190,844424931312700-736-f.wav,102168
57872,844424932849954-1200-f.wav,63901
29600,844424931423610-973-f.wav,65388
70507,844424933120547-703-f.wav,51270
35150,844424931500826-1200-f.wav,61672
74727,844424933151798-775-f.wav,60186
11532,844424930904231-812-f.wav,69103
58934,844424932875577-180-f.wav,96224
7618,844424930778532-973-f.wav,79877
36391,844424931515702-273-m.wav,78391
40788,844424931566056-101-f.wav,70960
23979,844424931335799-608-f.wav,58700
9084,844424930836223-396-f.wav,105140
16596,844424931107131-396-f.wav,109970
74851,844424933151941-446-f.wav,89908
38125,844424931540856-775-f.wav,85821
25065,844424931350990-812-f.wav,80620
71150,844424933130229-1194-f.wav,127803
65965,844424933055441-177-f.wav,56100
66145,844424933057153-177-f.wav,59815
71476,844424933137462-196-f.wav,52013
48052,844424932583756-446-f.wav,84707
17406,844424931141137-608-f.wav,82849
20030,844424931251175-736-f.wav,78762
74640,844424933151097-521-f.wav,79877
69480,844424933115366-976-f.wav,68360
28250,844424931412497-442-f.wav,61301
81023,844424933637217-1199-m.wav,68731
52843,844424932716138-1200-f.wav,63901
2757,844424930589393-812-f.wav,106998
15219,844424931032161-973-f.wav,61672
517,844424930443144-930-f.wav,119629
30061,844424931429228-594-f.wav,73561
23678,844424931329293-1031-f.wav,91765
47922,844424932582500-331-f.wav,130032
31402,844424931439932-608-f.wav,101796
20772,844424931282518-189-f.wav,111084
20068,844424931251228-736-f.wav,75047
15749,844424931064342-812-f.wav,82106
45649,844424932512622-553-f.wav,75047
18298,844424931169832-812-f.wav,70589
75429,844424933160261-976-f.wav,65759
70291,844424933119282-196-f.wav,66131
10335,844424930862607-930-f.wav,118143
44052,844424932462065-209-f.wav,85821
72389,844424933142417-66-f.wav,159382
78053,844424933624541-700-m.wav,145264
12891,844424930936186-608-f.wav,105512
64560,844424933047421-196-f.wav,66874
67404,844424933068739-1200-f.wav,70589
41999,844424931826605-989-f.wav,92880
64238,844424933041991-704-f.wav,86193
19304,844424931232397-1044-f.wav,95109
38463,844424931543096-704-f.wav,69474
31796,844424931443768-1163-f.wav,82477
47888,844424932579048-830-f.wav,71703
33560,844424931474575-704-f.wav,91394
48602,844424932605278-147-m.wav,87679
6288,844424930722474-396-f.wav,59815
40693,844424931565845-608-f.wav,67988
18165,844424931165476-973-f.wav,60186
23349,844424931326608-1136-m.wav,83964
2565,844424930587395-594-f.wav,135605
73689,844424933146525-976-f.wav,60929
46173,844424932528874-196-f.wav,64273
68850,844424933091089-850-f.wav,106626
27814,844424931399832-594-f.wav,123716
7891,844424930791264-396-f.wav,86193
27806,844424931399814-594-f.wav,86936
26444,844424931378186-736-f.wav,79134
41779,844424931596253-1143-f.wav,112199
16819,844424931120508-812-f.wav,63158
63423,844424933031981-775-f.wav,78762
59342,844424932888226-850-f.wav,80991
49169,844424932608882-496-f.wav,134862
28482,844424931413052-557-f.wav,82106
74450,844424933149983-979-f.wav,87307
33163,844424931463429-774-f.wav,87307
2195,844424930575624-973-f.wav,100310
64590,844424933048053-177-f.wav,78391
26499,844424931378667-1031-f.wav,71332
63485,844424933032058-775-f.wav,83220
24462,844424931340613-1031-f.wav,85450
61325,844424932936037-775-f.wav,95852
14507,844424931005406-1031-f.wav,125945
69479,844424933115365-976-f.wav,56100
66311,844424933057932-1200-f.wav,54242
69734,844424933116677-1194-f.wav,115543
43401,844424932443026-1147-f.wav,114057
1811,844424930566736-396-f.wav,86936
40549,844424931564967-893-f.wav,60186
6922,844424930749344-396-f.wav,83220
25704,844424931369331-1031-f.wav,107369
4273,844424930652908-1031-f.wav,83964
39966,844424931562336-893-f.wav,72446
35965,844424931507491-249-f.wav,84707
19270,844424931232259-664-f.wav,117029
25197,844424931351636-608-f.wav,80991
28072,844424931406804-973-f.wav,71703
71520,844424933137712-1200-f.wav,52013
49895,844424932624133-553-f.wav,109970
287,844424930409341-1158-f.wav,92508
16563,844424931107085-396-f.wav,46812
82304,844424933644073-439-m.wav,101425
71242,844424933134516-703-f.wav,79505
24317,844424931338847-608-f.wav,79505
3079,844424930597266-812-f.wav,100682
2817,844424930589467-812-f.wav,65388
14339,844424930999723-812-f.wav,91022
71422,844424933137399-196-f.wav,96224
65712,844424933053748-177-f.wav,86936
66413,844424933058353-704-f.wav,75047
31331,844424931439853-608-f.wav,84335
40521,844424931564934-893-f.wav,59443
46949,844424932544168-850-f.wav,86193
5324,844424930684564-396-f.wav,102539
65641,844424933053674-177-f.wav,61301
43918,844424932461294-850-f.wav,90279
51698,844424932664473-850-f.wav,96224
9029,844424930832624-973-f.wav,51641
75369,844424933157295-1194-f.wav,111456
64758,844424933048246-521-f.wav,92880
10922,844424930868401-812-f.wav,67988
29475,844424931423250-442-f.wav,65016
50708,844424932641130-1200-f.wav,62044
11463,844424930900197-1031-f.wav,85821
39812,844424931556618-657-f.wav,97338
52158,844424932670324-600-f.wav,76905
6006,844424930702518-812-f.wav,69103
16370,844424931096245-930-f.wav,106998
48807,844424932606639-830-f.wav,71332
23410,844424931327178-1031-f.wav,105883
56807,844424932825042-180-f.wav,95109
11112,844424930878347-812-f.wav,69846
20987,844424931284372-1044-f.wav,134490
57132,844424932832144-449-m.wav,88422
23178,844424931325888-1031-f.wav,68360
63524,844424933032106-775-f.wav,85078
64880,844424933048878-177-f.wav,50527
60110,844424932913357-850-f.wav,76533
35373,844424931503303-249-f.wav,74676
31202,844424931438189-249-f.wav,103283
33092,844424931461252-101-f.wav,101053
76435,844424933616842-1187-m.wav,67245
46977,844424932547502-703-f.wav,113314
52210,844424932670389-600-f.wav,60929
62084,844424932988410-850-f.wav,67988
70640,844424933123125-850-f.wav,72818
18522,844424931190707-930-f.wav,145636
50621,844424932640693-180-f.wav,157524
5038,844424930677063-1158-f.wav,89908
8099,844424930793853-396-f.wav,82849
1808,844424930566733-396-f.wav,106998
28480,844424931413050-557-f.wav,76162
14990,844424931029858-973-f.wav,47183
47094,844424932556456-553-f.wav,114057
19053,844424931208921-812-f.wav,72818
30229,844424931430764-270-f.wav,115914
49497,844424932615299-608-f.wav,88793
15605,844424931051793-812-f.wav,52013
33172,844424931463440-774-f.wav,71332
59883,844424932910196-496-f.wav,57586
61218,844424932933398-850-f.wav,85078
23591,844424931328094-608-f.wav,91022
16951,844424931121658-1031-f.wav,86564
26695,844424931380313-449-m.wav,97710
81667,844424933639442-220-m.wav,120001
66644,844424933059228-373-m.wav,98453
62898,844424933022826-850-f.wav,80620
74695,844424933151658-775-f.wav,82477
59064,844424932877858-704-f.wav,72075
52878,844424932716182-1200-f.wav,73933
24536,844424931343404-796-f.wav,87307
79267,844424933626866-700-m.wav,99567
15520,844424931050701-396-f.wav,63901
38643,844424931547112-704-f.wav,83964
75208,844424933153154-180-f.wav,128917
5681,844424930698921-396-f.wav,88422
10475,844424930863578-973-f.wav,66131
46125,844424932528611-850-f.wav,70217
34241,844424931490841-594-f.wav,78019
19441,844424931232952-189-f.wav,92508
68322,844424933085648-850-f.wav,59815
59835,844424932909822-979-f.wav,94366
25129,844424931351261-1136-m.wav,88793
72910,844424933144042-177-f.wav,69474
2044,844424930574325-396-f.wav,81363
7115,844424930751284-812-f.wav,53127
20789,844424931282737-100-f.wav,94366
46165,844424932528666-850-f.wav,73933
38926,844424931550012-249-f.wav,78019
67107,844424933063400-177-f.wav,59815
61765,844424932973906-850-f.wav,76533
59427,844424932888330-850-f.wav,98824
81264,844424933638467-718-m.wav,90651
61409,844424932948542-775-f.wav,65388
71423,844424933137400-196-f.wav,56100
36469,844424931515937-796-f.wav,98824
57657,844424932847185-1200-f.wav,79505
15757,844424931064352-812-f.wav,66874
69367,844424933109586-196-f.wav,101425
62539,844424933006266-850-f.wav,78019
61582,844424932958758-850-f.wav,54614
62296,844424932991967-373-m.wav,81734
18265,844424931169791-812-f.wav,64273
45891,844424932523664-850-f.wav,94366
26143,844424931374672-775-f.wav,89536
44393,844424932468584-553-f.wav,76162
50167,844424932638692-1147-f.wav,104397
41170,844424931567981-989-f.wav,59815
41899,844424931601509-1039-f.wav,64645
44171,844424932465116-209-f.wav,85450
62358,844424932994747-496-f.wav,76533
40244,844424931563478-594-f.wav,66502
46388,844424932534012-209-f.wav,65759
50527,844424932640445-600-f.wav,68731
2697,844424930588688-396-f.wav,75047
34003,844424931483633-1143-f.wav,103283
78600,844424933625559-1019-m.wav,75047
9240,844424930838180-1136-m.wav,80991
4728,844424930658816-101-f.wav,71703
40643,844424931565487-594-f.wav,120001
14186,844424930991702-1031-f.wav,82849
81587,844424933639246-997-m.wav,47926
21445,844424931293047-1044-f.wav,140434
364,844424930436321-930-f.wav,132261
5092,844424930678958-396-f.wav,146379
25060,844424931350984-812-f.wav,86193
19893,844424931245028-1136-m.wav,75790
37213,844424931533082-594-f.wav,83592
19038,844424931208903-812-f.wav,69474
50617,844424932640676-180-f.wav,156038
74163,844424933148663-979-f.wav,85450
7424,844424930767177-1031-f.wav,111456
35698,844424931505693-249-f.wav,68731
1602,844424930564997-608-f.wav,110713
54252,844424932749228-703-f.wav,98081
73927,844424933147470-976-f.wav,108112
40984,844424931567435-594-f.wav,104026
42917,844424932426184-1147-f.wav,91022
54059,844424932736778-496-f.wav,101796
29280,844424931421514-973-f.wav,52384
65697,844424933053733-177-f.wav,101796
68689,844424933089134-830-f.wav,62044
79234,844424933626797-700-m.wav,101425
27723,844424931399409-1136-m.wav,63901
28956,844424931417273-736-f.wav,94366
65956,844424933055432-177-f.wav,58700
18906,844424931206921-736-f.wav,75419
66600,844424933059171-373-m.wav,71332
67274,844424933068095-1200-f.wav,62044
47999,844424932583695-446-f.wav,96595
47412,844424932559042-1147-f.wav,85078
5610,844424930694041-292-m.wav,102168
79205,844424933626663-1019-m.wav,103283
45760,844424932520883-331-f.wav,164583
70723,844424933123815-850-f.wav,83592
46174,844424932528875-196-f.wav,61301
64276,844424933042798-850-f.wav,59072
38537,844424931544478-893-f.wav,87307
634,844424930444793-930-f.wav,135605
55463,844424932795988-373-m.wav,86193
28931,844424931417231-736-f.wav,71332
76493,844424933618488-1088-m.wav,76162
57593,844424932844010-66-f.wav,94738
10194,844424930860937-973-f.wav,52384
68176,844424933085178-196-f.wav,60929
17253,844424931130412-270-f.wav,74676
44194,844424932465145-209-f.wav,57214
35422,844424931503363-249-f.wav,109227
11016,844424930876606-812-f.wav,82849
8092,844424930793846-396-f.wav,79134
60823,844424932923172-782-f.wav,141549
74284,844424933149539-979-f.wav,102539
55105,844424932788010-449-m.wav,93995
29550,844424931423546-973-f.wav,74304
27357,844424931390576-249-f.wav,113685
8848,844424930829162-812-f.wav,50898
44186,844424932465135-209-f.wav,93252
49957,844424932625677-703-f.wav,77276
30742,844424931434177-775-f.wav,53870
57233,844424932834758-177-f.wav,102911
29169,844424931420403-782-f.wav,80248
74122,844424933148598-979-f.wav,73561
65091,844424933051127-850-f.wav,63901
76291,844424933616314-1088-m.wav,89165
82380,844424933646474-32-m.wav,66131
34913,844424931498759-1200-f.wav,81363
16354,844424931096225-930-f.wav,71332
26015,844424931370786-1075-m.wav,96595
8481,844424930822696-594-f.wav,159753
56740,844424932824343-600-f.wav,90651
78288,844424933624955-1019-m.wav,99196
36125,844424931511057-594-f.wav,112942
17540,844424931141495-812-f.wav,57214
44153,844424932465091-209-f.wav,59072
29569,844424931423571-973-f.wav,86936
73541,844424933146137-850-f.wav,67988
43809,844424932445327-850-f.wav,138948
37763,844424931539305-594-f.wav,115914
65967,844424933055443-177-f.wav,73189
72316,844424933142030-850-f.wav,78391
40997,844424931567451-594-f.wav,160868
46287,844424932530181-850-f.wav,106255
64302,844424933042831-850-f.wav,106255
66187,844424933057499-704-f.wav,52384
21392,844424931291084-270-f.wav,68731
58840,844424932874569-496-f.wav,98453
13576,844424930972485-396-f.wav,78019
34120,844424931486816-292-m.wav,78019
69981,844424933118272-850-f.wav,61301
31096,844424931437142-1163-f.wav,112571
26298,844424931377063-775-f.wav,81734
5670,844424930694109-292-m.wav,86193
3767,844424930617750-930-f.wav,121487
83526,844424933656117-718-m.wav,86936
48956,844424932607422-899-f.wav,89165
37485,844424931535795-156-f.wav,60929
66932,844424933062288-373-m.wav,84707
49350,844424932611612-1200-f.wav,61672
44376,844424932468565-553-f.wav,98081
45082,844424932496340-331-f.wav,92880
26801,844424931381129-704-f.wav,114428
160,844424930408648-1158-f.wav,108112
78190,844424933624754-1019-m.wav,102168
8069,844424930793822-396-f.wav,162354
